Date,Drought Level Index,Precipitation_in,Temperature_C,Vegetation,Evapotranspiration,County
2018-12,0,1.17,9.87365,0.3133,4.75605,Hale
2019-01,0.00834,0,14.3532,0.30385,4.4713,Hale
2019-02,1.067575,0.04,18.5159,0.2955,4.708575,Hale
2019-03,1.2451,1.2,24.32705,0.32465,4.979375,Hale
2019-04,0.0622,1.41,32.28016667,0.35905,6.493966667,Hale
2019-05,0,4.88,33.4681,0.33125,7.2403,Hale
2019-06,0,2.9,37.8083,0.3582,6.366225,Hale
2019-07,0.04042,2.06,40.5539,0.4594,8.189825,Hale
2019-08,1.077625,0.69,40.369525,0.4624,7.856125,Hale
2019-09,2.3502,3.67,32.448375,0.4927,9.17865,Hale
2019-10,0.2,1.15,25.08416667,0.3775,5.094133333,Hale
2019-11,0,0.74,17.850425,0.2982,4.68895,Hale
2019-12,0,0.74,13.02575,0.2815,4.30335,Hale
2020-01,0,0.36,14.29475,0.2778,4.33095,Hale
2020-02,0,0.49,19.41585,0.27555,5.551225,Hale
2020-03,0,2.46,23.192725,0.32565,5.887375,Hale
2020-04,0,0.11,35.626175,0.34365,5.128925,Hale
2020-05,0.23675,1.1,40.1109,0.28095,4.184633333,Hale
2020-06,2.07958,1.45,42.51195,0.2965,3.4716,Hale
2020-07,2.252775,1.28,44.518325,0.3649,4.6403,Hale
2020-08,2.910125,0.95,42.4196,0.371,5.0721,Hale
2020-09,3.751,0.66,36.34475,0.3254,5.223075,Hale
2020-10,4.4769,0.86,28.234725,0.29515,3.707525,Hale
2020-11,4,0.26,21.94926667,0.2883,3.683966667,Hale
2020-12,4,0.09,15.805775,0.2829,3.6691,Hale
2021-01,3.87785,0.85,11.9497,0.27165,4.79665,Hale
2021-02,3.999975,0.12,12.51065,0.27025,3.075133333,Hale
2021-03,3.99044,0.82,28.19395,0.29845,3.825025,Hale
2021-04,3.9345,0.18,32.41036667,0.3168,4.417533333,Hale
2021-05,3.5101,4.83,31.3922,0.28775,6.963375,Hale
2021-06,1.1626,3.94,38.33905,0.38125,6.38485,Hale
2021-07,0,3,35.09725,0.5266,12.027475,Hale
2021-08,0,2.51,34.8371,0.55095,12.500925,Hale
2021-09,0.033675,1.06,33.1741,0.44025,8.119325,Hale
2021-10,0.01765,1.28,28.47593333,0.3734,4.016233333,Hale
2021-11,1.4081,0.01,22.804525,0.3112,3.217775,Hale
2021-12,2.254025,0.01,17.86675,0.2879,2.413575,Hale
2000-02,1.52374,0,20.35165,0.2541,2.48425,Lamb
2000-03,1.840375,1.89,27.569875,0.26475,4.16745,Lamb
2000-04,0.31675,1.48,33.4088,0.3065,3.24845,Lamb
2000-05,0.43418,0.14,42.15303333,0.29055,2.3229,Lamb
2000-06,0.37815,5.62,37.832875,0.396,7.09895,Lamb
2000-07,0.5,0.79,39.873925,0.4503,7.628075,Lamb
2000-08,0.2,0.41,41.67445,0.3868,4.6162,Lamb
2000-09,2.75,0,40.692325,0.3094,2.89665,Lamb
2000-10,3.77694,2.49,23.921075,0.28945,5.81755,Lamb
2000-11,1.36755,1.56,13.7164,0.2499,5.547,Lamb
2000-12,1.019575,0.79,9.53075,0.23425,5.181825,Lamb
2001-01,0.697,1.2,8.03745,0.254657143,5.8726,Lamb
2001-02,0.0066,0.59,18.021825,0.275064286,5.32975,Lamb
2001-03,0.004875,2.23,24.14285,0.295471429,5.84535,Lamb
2001-04,0,0.01,33.7117,0.315878571,4.604666667,Lamb
2001-05,0,3.93,37.036525,0.336285714,4.99115,Lamb
2001-06,0.30165,0.39,43.66765,0.356692857,3.16625,Lamb
2001-07,1.66646,0.15,44.397525,0.3771,4.462125,Lamb
2001-08,1.98115,2.05,38.793,0.41355,7.7409,Lamb
2001-09,1.765525,1.34,33.786275,0.3719,5.587175,Lamb
2001-10,1.95644,0.27,28.34923333,0.3013,3.061133333,Lamb
2001-11,2.184375,2.18,21.3685,0.29228,4.480175,Lamb
2001-12,2,0.21,10.51305,0.28326,3.855675,Lamb
2002-01,2,0.94,14.830675,0.27424,3.887425,Lamb
2002-02,1.58935,0.32,17.892675,0.26522,3.17515,Lamb
2002-03,1.853475,2.11,24.6311,0.2562,3.594825,Lamb
2002-04,0.8341,0.33,32.20963333,0.3182,4.006,Lamb
2002-05,0.132425,0.27,40.118625,0.28655,3.08715,Lamb
2002-06,1,1.57,41.326725,0.31145,4.1616,Lamb
2002-07,0.93258,1.52,41.269425,0.39235,7.67175,Lamb
2002-08,0.7441,3.08,38.204825,0.44495,7.6957,Lamb
2002-09,0.956925,0.88,32.659475,0.38605,6.46115,Lamb
2002-10,1.01906,4.27,25.32506667,0.3591,6.277733333,Lamb
2002-11,0,0.51,17.143475,0.2964,4.0829,Lamb
2002-12,0,1.04,11.6292,0.29305,4.672525,Lamb
2003-01,0,0.03,15.798675,0.29305,4.456725,Lamb
2003-02,0,0.27,17.29175,0.29745,4.988025,Lamb
2003-03,0.75,0.49,30.057225,0.29465,3.599,Lamb
2003-04,1,0.51,35.20523333,0.29585,3.217033333,Lamb
2003-05,2.2385,1.34,40.7206,0.262,3.55655,Lamb
2003-06,1.031175,7.57,35.284975,0.3918,5.6349,Lamb
2003-07,0.8,0.02,42.791525,0.3804,5.149925,Lamb
2003-08,3,1.32,39.31965,0.38835,5.939725,Lamb
2003-09,2.08804,1.05,31.3766,0.39005,6.4493,Lamb
2003-10,2.840575,0.89,30.67083333,0.3566,4.384366667,Lamb
2003-11,3.2212,0.21,21.05985,0.30345,4.11595,Lamb
2003-12,3.25412,0,15.230625,0.2469,2.99585,Lamb
2004-01,4.0145,1.29,13.332175,0.2364,4.897325,Lamb
2004-02,3.84735,1.8,15.07835,0.2286,5.512275,Lamb
2004-03,1.21924,1.67,26.829325,0.26605,4.688925,Lamb
2004-04,0,3.86,31.141125,0.3148,5.4791,Lamb
2004-05,0.25,1,38.7153,0.3377,5.143633333,Lamb
2004-06,0.6847,5.25,38.3147,0.4077,6.335225,Lamb
2004-07,0.024,2.77,36.054425,0.5308,11.38565,Lamb
2004-08,0,3.46,31.67635,0.53765,13.5336,Lamb
2004-09,0,6.35,30.798775,0.4716,9.495775,Lamb
2004-10,0,3.91,21.549825,0.38225,5.5234,Lamb
2004-11,0,4.86,14.9906,0.3147,6.5004,Lamb
2004-12,0,0.47,13.4406,0.28505,4.892375,Lamb
2005-01,0,1.31,13.718325,0.29135,5.848075,Lamb
2005-02,0,0.74,17.668075,0.30115,6.00015,Lamb
2005-03,0,0.8,23.553175,0.3376,5.02975,Lamb
2005-04,0,0.47,31.99486667,0.35745,5.2348,Lamb
2005-05,0.02678,2.47,35.78315,0.36485,6.6986,Lamb
2005-06,0,1.71,39.203175,0.3875,5.69355,Lamb
2005-07,0.089725,2.39,38.040975,0.4661,8.41955,Lamb
2005-08,0.2443,5.42,32.796125,0.5601,13.680375,Lamb
2005-09,0,1.11,33.0522,0.492,8.6279,Lamb
2005-10,0,1.2,26.0833,0.4258,6.067766667,Lamb
2005-11,0.22722,0.01,21.296925,0.327,2.766275,Lamb
2005-12,1.0091,0.01,14.9255,0.26945,3.20345,Lamb
2006-01,1.35878,0,16.852325,0.2522,2.67935,Lamb
2006-02,3.235525,0.15,21.7801,0.2458,3.24265,Lamb
2006-03,3.619225,1.38,26.36705,0.24595,3.346375,Lamb
2006-04,2.7528,0.93,35.79346667,0.2802,2.9767,Lamb
2006-05,1.74874,1.98,41.9272,0.28525,3.211625,Lamb
2006-06,1.99505,0.91,42.947475,0.33305,2.941525,Lamb
2006-07,2,1.95,41.2414,0.40445,5.93935,Lamb
2006-08,1.00346,3.56,33.643925,0.5221,11.1734,Lamb
2006-09,0,4.14,29.744275,0.47685,9.576275,Lamb
2006-10,0,2.07,22.16456667,0.4173,6.437533333,Lamb
2006-11,0,0.2,20.703475,0.3252,4.82895,Lamb
2006-12,0,2.05,14.124375,0.29765,4.752025,Lamb
2007-01,0,1.16,5.984875,0.16725,6.328525,Lamb
2007-02,0,0.14,18.231525,0.2712,4.383325,Lamb
2007-03,0,5.02,24.103075,0.32075,6.1794,Lamb
2007-04,0,1.51,28.17423333,0.3866,6.600233333,Lamb
2007-05,0,3.41,31.578,0.4083,9.18305,Lamb
2007-06,0,3.9,34.462075,0.4672,9.673675,Lamb
2007-07,0,1.03,35.183225,0.49155,12.329925,Lamb
2007-08,0,1.38,36.986325,0.48375,11.577225,Lamb
2007-09,0,1.47,32.8455,0.4278,8.382325,Lamb
2007-10,0,0.07,28.50283333,0.3323,3.970333333,Lamb
2007-11,0.50305,0.17,22.574775,0.2923,3.7621,Lamb
2007-12,0.498325,1.08,11.865375,0.273,4.217825,Lamb
2008-01,0.20012,0,13.473825,0.2556,3.916675,Lamb
2008-02,0.99925,0.34,20.88585,0.2473,3.256625,Lamb
2008-03,1.20095,0,27.4492,0.26055,3.1568,Lamb
2008-04,1.88068,0.43,33.486775,0.26855,2.98725,Lamb
2008-05,0.154525,3.2,37.07453333,0.28705,3.788166667,Lamb
2008-06,1.184725,2.33,39.87605,0.3368,3.349175,Lamb
2008-07,0.1438,1.75,37.932775,0.45225,9.42255,Lamb
2008-08,0,3.83,35.499525,0.51295,10.509075,Lamb
2008-09,0,2.22,31.9081,0.4822,9.789025,Lamb
2008-10,0,2.58,26.311475,0.37335,6.125975,Lamb
2008-11,0,0.01,19.45196667,0.2975,3.602266667,Lamb
2008-12,0,0.06,14.8633,0.2753,4.16535,Lamb
2009-01,1.030025,0,17.0624,0.2606,3.677925,Lamb
2009-02,1.28775,0.43,21.050575,0.2538,2.45595,Lamb
2009-03,1.4,0.2,26.550125,0.26885,3.292675,Lamb
2009-04,0.797575,1.34,32.6824,0.27765,3.303266667,Lamb
2009-05,0.55965,1.12,38.701625,0.28225,4.31525,Lamb
2009-06,0.59386,4.79,38.74935,0.4215,6.2871,Lamb
2009-07,0,4.1,36.80495,0.51165,10.98265,Lamb
2009-08,0,1.01,35.905875,0.4771,9.78325,Lamb
2009-09,0,1.3,32.0259,0.3962,6.705625,Lamb
2009-10,0.138925,1.89,25.8411,0.3181,4.3406,Lamb
2009-11,0.13755,0.16,19.924875,0.2895,3.653375,Lamb
2009-12,0.50812,1.15,10.05695,0.25985,4.84305,Lamb
2010-01,0.18495,1.25,13.107125,0.25115,4.626125,Lamb
2010-02,0,1.79,16.163925,0.2421,6.447,Lamb
2010-03,0,1.49,24.811,0.26585,4.693675,Lamb
2010-04,0,2.3,29.78756667,0.33545,6.6538,Lamb
2010-05,0,1.97,35.963225,0.3704,5.9515,Lamb
2010-06,0.00822,2.26,41.040725,0.382,6.7708,Lamb
2010-07,0,3.63,34.492775,0.54625,14.903425,Lamb
2010-08,0,2.08,36.586125,0.48835,11.507925,Lamb
2010-09,0.00055,1.34,33.95455,0.41315,7.76425,Lamb
2010-10,0.2933,1.35,29.1369,0.345,4.041433333,Lamb
2010-11,0.22874,0.63,19.938525,0.29895,2.841375,Lamb
2010-12,0.2475,0,14.605825,0.26845,3.78895,Lamb
2011-01,0.99155,0,14.813175,0.26455,3.8343,Lamb
2011-02,1.232925,0.31,18.445575,0.2423,3.477475,Lamb
2011-03,1.62754,0.42,29.40275,0.26055,2.3027,Lamb
2011-04,2.46095,0,34.60376667,0.26455,2.1453,Lamb
2011-05,4.18268,0.12,40.880975,0.238,1.535475,Lamb
2011-06,5,0.03,47.02625,0.25165,1.138325,Lamb
2011-07,5,1.25,46.228675,0.31625,3.023975,Lamb
2011-08,5,0.27,45.807125,0.31105,2.489525,Lamb
2011-09,5,0.87,37.669175,0.2929,3.3539,Lamb
2011-10,5,1.41,29.84936667,0.2718,3.152566667,Lamb
2011-11,4.98242,0.07,19.5784,0.24605,3.12885,Lamb
2011-12,4.685925,1.5,8.66455,0.2269,5.76265,Lamb
2012-01,4.17684,0,17.071275,0.2363,3.339075,Lamb
2012-02,4.937,0.62,17.738,0.24645,4.323775,Lamb
2012-03,4.937,0.52,33.83145,0.27305,3.24035,Lamb
2012-04,4.9278,0.62,37.38285,0.27495,3.007875,Lamb
2012-05,4.46382,1.64,39.78726667,0.25505,3.319466667,Lamb
2012-06,3.94,1.98,43.28045,0.3024,3.47425,Lamb
2012-07,3.9388,0.76,44.9401,0.3486,5.46345,Lamb
2012-08,4.130025,1.55,42.6256,0.35265,5.17135,Lamb
2012-09,4.7355,1.97,35.6792,0.33815,5.257075,Lamb
2012-10,4.84092,0.15,30.148925,0.27725,3.110175,Lamb
2012-11,4.97845,0,22.4317,0.2694,2.8201,Lamb
2012-12,4.9818,0.78,12.384825,0.2626,3.87625,Lamb
2013-01,4.9152,0.64,10.901425,0.2438,4.689025,Lamb
2013-02,4.761675,1.49,18.25925,0.2529,3.4199,Lamb
2013-03,4.4406,0.28,27.8749,0.2785,3.136125,Lamb
2013-04,4.45474,0,36.33183333,0.27555,2.983,Lamb
2013-05,4.765175,0.19,41.480025,0.2482,2.563775,Lamb
2013-06,4.979975,3.84,40.739425,0.33615,4.09165,Lamb
2013-07,4.57624,4.76,39.918575,0.4952,9.941825,Lamb
2013-08,3.032275,2.5,35.587575,0.5345,11.873075,Lamb
2013-09,2.44585,1.14,34.37955,0.42195,6.676625,Lamb
2013-10,2.20474,0.3,26.88353333,0.3315,3.9825,Lamb
2013-11,2.078475,0.56,19.039225,0.2953,3.879675,Lamb
2013-12,2.43666,0.27,12.873275,0.2716,4.5482,Lamb
2014-01,2.759075,0,14.486625,0.253,3.6229,Lamb
2014-02,2.77,0.08,20.937475,0.247,4.83035,Lamb
2014-03,2.997525,0.3,27.69365,0.25355,2.3705,Lamb
2014-04,4.11544,0.18,31.87506667,0.2616,2.7178,Lamb
2014-05,4.75,4.06,39.43785,0.24105,3.505825,Lamb
2014-06,3,4.13,39.069725,0.4187,6.323975,Lamb
2014-07,2.29234,3.01,37.879575,0.48165,9.594675,Lamb
2014-08,1.9039,2.22,38.87725,0.48955,9.267675,Lamb
2014-09,1.48832,6.47,27.8306,0.52865,13.15135,Lamb
2014-10,1,0.34,27.50136667,0.4689,7.4195,Lamb
2014-11,0.3944,1.38,18.1678,0.3538,5.439425,Lamb
2014-12,0.4285,0.21,13.534725,0.2841,5.44805,Lamb
2015-01,0.4285,1.25,13.293525,0.27255,6.29605,Lamb
2015-02,0.0078,0.71,17.806425,0.26625,6.884175,Lamb
2015-03,0.00936,0.54,28.5926,0.293,4.9886,Lamb
2015-04,0,1.59,31.60253333,0.3659,5.577233333,Lamb
2015-05,0,6.41,29.665875,0.41245,8.667775,Lamb
2015-06,0,3.24,36.27725,0.4522,9.483225,Lamb
2015-07,0,3.47,37.212325,0.5263,12.612025,Lamb
2015-08,0,1.64,38.051475,0.45735,10.0531,Lamb
2015-09,0.4627,1.21,34.7915,0.38645,7.142525,Lamb
2015-10,0.07255,5.78,26.23243333,0.3785,6.845433333,Lamb
2015-11,0,1.1,18.922,0.3322,4.851125,Lamb
2015-12,0,1.13,10.548475,0.29455,4.6344,Lamb
2016-01,0,0.16,14.1315,0.2722,5.192,Lamb
2016-02,0,0.06,22.0046,0.28325,3.583366667,Lamb
2016-03,0.66312,0.07,27.8058,0.32005,3.9096,Lamb
2016-04,0.816725,1.37,33.360425,0.32875,4.97545,Lamb
2016-05,0.03336,3.45,36.23536667,0.34725,6.6887,Lamb
2016-06,0,3.42,38.41295,0.4091,7.120925,Lamb
2016-07,0.25195,0.97,43.542425,0.4133,5.73855,Lamb
2016-08,0.48666,4.86,35.5305,0.48675,9.946675,Lamb
2016-09,0.028225,4.62,30.377675,0.51005,9.794675,Lamb
2016-10,0,0.49,27.973325,0.4464,6.653775,Lamb
2016-11,0,1.15,18.17126667,0.358,4.218366667,Lamb
2016-12,0,0.25,12.59945,0.31525,4.730175,Lamb
2017-01,0,1.46,14.56215,0.2748,4.844025,Lamb
2017-02,0,0.6,21.715525,0.28515,3.759675,Lamb
2017-03,0.5,1.17,29.369675,0.3215,4.6407,Lamb
2017-04,0.000775,1.23,31.40086667,0.34265,5.773266667,Lamb
2017-05,0.2,0.86,37.2834,0.32055,4.035325,Lamb
2017-06,0.705275,2.56,42.5155,0.3397,4.6188,Lamb
2017-07,0.0071,4.51,40.239425,0.44855,8.073325,Lamb
2017-08,0,5.34,31.2475,0.5893,14.920075,Lamb
2017-09,0,3.28,31.836625,0.48025,10.17425,Lamb
2017-10,0,1.06,26.06996667,0.4389,5.202966667,Lamb
2017-11,0.4871,0,21.524625,0.33825,3.64715,Lamb
2017-12,1.463375,0,15.480575,0.3043,3.61815,Lamb
2018-01,2.8277,0,14.273925,0.27105,3.4601,Lamb
2018-02,3.46885,0.58,19.16055,0.2636,3.70055,Lamb
2018-03,3.0868,0.19,27.537575,0.27805,2.910375,Lamb
2018-04,3,0.39,33.2041,0.28005,3.252033333,Lamb
2018-05,3.09054,0.64,41.427875,0.27335,2.32365,Lamb
2018-06,3.39765,1.44,42.8373,0.29745,3.46845,Lamb
2018-07,3.53972,2.23,42.84115,0.3624,4.824125,Lamb
2018-08,2.937525,3.03,36.734575,0.43815,7.6458,Lamb
2018-09,2.620775,3.25,31.995525,0.42495,8.8189,Lamb
2018-10,0.44586,3.38,21.5978,0.4345,7.323266667,Lamb
2018-11,0,0.08,17.682775,0.35,4.4399,Lamb
2018-12,0,1.03,10.559775,0.3013,4.71445,Lamb
2019-01,0,0.02,14.2001,0.29335,4.490325,Lamb
2019-02,0.838575,0.16,18.24245,0.2895,4.500475,Lamb
2019-03,0.64345,1.04,25.584225,0.32525,5.0999,Lamb
2019-04,0,1.2,33.09226667,0.36575,5.821933333,Lamb
2019-05,0,3.73,33.936075,0.36145,6.76965,Lamb
2019-06,0,2.6,39.56735,0.3688,5.838275,Lamb
2019-07,0,2.44,41.3006,0.4279,6.719325,Lamb
2019-08,0.379525,0.93,41.218275,0.4349,6.70505,Lamb
2019-09,1.4204,3.8,32.8358,0.45915,8.48655,Lamb
2019-10,0.16266,3.08,24.78466667,0.3732,4.891033333,Lamb
2019-11,0,0.87,17.844825,0.29995,4.733725,Lamb
2019-12,0,0.46,12.908,0.2806,4.190725,Lamb
2020-01,0,0.24,14.36685,0.27875,4.383675,Lamb
2020-02,0,0.45,19.108575,0.27895,5.41055,Lamb
2020-03,0,2.13,22.9049,0.3205,5.759,Lamb
2020-04,0,0.05,36.086325,0.3364,5.086075,Lamb
2020-05,0.33925,0.42,42.37706667,0.28565,3.7744,Lamb
2020-06,2.56462,0.86,44.969125,0.2805,2.910025,Lamb
2020-07,3.14145,1.53,45.600125,0.3167,3.566375,Lamb
2020-08,3.258675,1.22,43.8909,0.32195,3.5595,Lamb
2020-09,3.9353,0.37,38.090425,0.2923,4.388875,Lamb
2020-10,4.525225,0.71,29.22135,0.28285,3.275075,Lamb
2020-11,4.97755,0.23,21.8735,0.2821,3.585766667,Lamb
2020-12,4.981,0,16.291925,0.2731,3.518375,Lamb
2021-01,4.59135,0.66,12.15295,0.2654,4.604325,Lamb
2021-02,4.5599,0.18,12.6693,0.2594,2.926433333,Lamb
2021-03,4.885,0.14,29.9792,0.27655,3.41455,Lamb
2021-04,4.885,0.11,34.08813333,0.27335,3.862633333,Lamb
2021-05,4.717875,5.25,33.78215,0.27435,6.2407,Lamb
2021-06,1.85262,3.47,39.68595,0.40305,5.987925,Lamb
2021-07,0.005025,2.75,35.07615,0.52165,11.8045,Lamb
2021-08,0,2.5,35.76985,0.5241,11.495075,Lamb
2021-09,0,0.83,34.014375,0.4132,7.294325,Lamb
2021-10,0.4457,1.11,28.5088,0.3577,3.695333333,Lamb
2021-11,1.4412,0,22.531,0.3152,3.1613,Lamb
2021-12,2.398175,0,17.448575,0.2936,2.549475,Lamb
2000-02,1.63768,0.17,24.133,0.2062,2.1565,Lubbock
2000-03,2.00405,1.98,27.638,0.21835,3.421175,Lubbock
2000-04,0.354325,2.3,33.1517,0.2655,2.688175,Lubbock
2000-05,0.51694,0.57,41.83036667,0.2633,1.849933333,Lubbock
2000-06,0.284075,6.27,38.3926,0.3392,5.67885,Lubbock
2000-07,0.6062,1.01,40.658875,0.4147,4.94195,Lubbock
2000-08,0.24248,0.05,43.353525,0.3556,3.144333333,Lubbock
2000-09,2.75,0,41.44025,0.2972,2.480175,Lubbock
2000-10,3.8,2.92,23.654475,0.255,6.15785,Lubbock
2000-11,1.98895,1.62,13.40206667,0.2235,5.3991,Lubbock
2000-12,1.7334,0.85,10.022025,0.2162,5.170875,Lubbock
2001-01,1,1.21,10.38445,0.231228571,5.66805,Lubbock
2001-02,1,0.47,17.30165,0.246257143,5.596225,Lubbock
2001-03,0.795925,2.12,23.98065,0.261285714,5.696575,Lubbock
2001-04,0.1837,0.16,33.9779,0.276314286,3.806966667,Lubbock
2001-05,0.18366,3.73,38.16375,0.291342857,3.899875,Lubbock
2001-06,0.845875,0.18,45.2322,0.306371429,1.90955,Lubbock
2001-07,2.42208,0.25,46.7452,0.3214,2.299575,Lubbock
2001-08,2.773425,1.61,42.047225,0.3345,5.30975,Lubbock
2001-09,2,1.12,34.89435,0.32035,4.516225,Lubbock
2001-10,2,0.02,30.50126667,0.2539,2.502466667,Lubbock
2001-11,2.25,3.07,21.129675,0.25168,4.3104,Lubbock
2001-12,2,0.14,11.884275,0.24946,3.946325,Lubbock
2002-01,2,0.74,15.880225,0.24724,3.864525,Lubbock
2002-02,1.1169,0.65,18.29835,0.24502,3.000225,Lubbock
2002-03,1.51415,2.02,25.37675,0.2428,3.381825,Lubbock
2002-04,0.13896,1.22,31.27186667,0.2733,3.637433333,Lubbock
2002-05,0,0.34,38.590525,0.2701,2.99345,Lubbock
2002-06,1,3.67,39.96925,0.29815,3.62055,Lubbock
2002-07,0.6,1.94,40.676425,0.39265,7.106975,Lubbock
2002-08,0.09205,1.65,39.60505,0.3998,5.97265,Lubbock
2002-09,0.208125,0.93,34.74025,0.3485,5.116875,Lubbock
2002-10,0.86328,5.21,25.0356,0.3074,6.6503,Lubbock
2002-11,0,0.61,17.173275,0.24485,3.762275,Lubbock
2002-12,0,1.62,12.4002,0.2558,4.729475,Lubbock
2003-01,0,0.02,16.056075,0.2626,4.68575,Lubbock
2003-02,0,0.01,19.79435,0.26915,5.22505,Lubbock
2003-03,0.75,0.36,31.287625,0.26145,3.141225,Lubbock
2003-04,1,1.3,34.72233333,0.25675,2.413333333,Lubbock
2003-05,1.971125,1.55,40.356825,0.25485,2.96045,Lubbock
2003-06,1,6.09,38.607325,0.3098,4.742625,Lubbock
2003-07,0.8,0.01,45.077775,0.32955,4.144575,Lubbock
2003-08,2.987,0.89,39.824875,0.34665,4.684825,Lubbock
2003-09,2.23208,0.78,33.7427,0.33665,5.5555,Lubbock
2003-10,3.324775,0.53,33.12473333,0.2908,3.365933333,Lubbock
2003-11,4,0.45,22.307625,0.2474,3.9995,Lubbock
2003-12,4,0,16.0764,0.2096,2.7996,Lubbock
2004-01,4.47645,2.34,14.0964,0.20705,5.046475,Lubbock
2004-02,3.90865,1.89,16.044125,0.2034,5.627575,Lubbock
2004-03,1.1733,1.87,26.74725,0.21495,4.347775,Lubbock
2004-04,0,2.72,31.7575,0.2881,4.902325,Lubbock
2004-05,0.25,0.93,40.39973333,0.2993,4.770933333,Lubbock
2004-06,0.6193,3.16,39.5334,0.34185,5.299,Lubbock
2004-07,0.00015,2.53,38.6672,0.4603,8.935325,Lubbock
2004-08,0,2.65,33.2569,0.52505,12.668325,Lubbock
2004-09,0,4.88,31.02165,0.47625,10.123625,Lubbock
2004-10,0,2.1,23.044275,0.38385,6.092775,Lubbock
2004-11,0,5.8,15.88176667,0.309,6.622533333,Lubbock
2004-12,0,0.58,14.027675,0.26285,4.856175,Lubbock
2005-01,0,1.31,14.06425,0.27255,6.1175,Lubbock
2005-02,0,1.2,18.0641,0.2784,6.30455,Lubbock
2005-03,0,0.92,24.169075,0.30415,4.7505,Lubbock
2005-04,0,0.2,33.8266,0.31795,4.657133333,Lubbock
2005-05,0.4,2.38,36.814325,0.3181,6.8792,Lubbock
2005-06,0,1.9,40.713425,0.3283,5.225475,Lubbock
2005-07,0.2,2.8,38.885825,0.4395,6.874025,Lubbock
2005-08,0.07824,2.62,34.9859,0.52505,13.12875,Lubbock
2005-09,0,0.66,35.831425,0.45535,7.856825,Lubbock
2005-10,0,2.38,26.3393,0.3679,5.421433333,Lubbock
2005-11,0.2,0,21.6728,0.28735,2.49915,Lubbock
2005-12,1,0,16.028075,0.2458,3.2403,Lubbock
2006-01,1.2,0,17.961525,0.23055,2.34235,Lubbock
2006-02,3.095175,0.11,22.60925,0.22375,3.249925,Lubbock
2006-03,3.19035,1.49,27.0591,0.21845,3.03715,Lubbock
2006-04,2.75,0.65,37.01486667,0.24345,2.4612,Lubbock
2006-05,0.73584,2.09,41.907125,0.25755,2.83355,Lubbock
2006-06,1.75,0.45,44.928075,0.27755,1.989825,Lubbock
2006-07,2,0.81,44.221275,0.32615,3.190625,Lubbock
2006-08,1.79654,1.74,38.73465,0.39335,7.3924,Lubbock
2006-09,0.070775,4.92,31.70695,0.4253,7.777975,Lubbock
2006-10,0,1.82,22.95676667,0.3744,6.5992,Lubbock
2006-11,0,0.22,21.821225,0.295,4.633775,Lubbock
2006-12,0,1.91,12.170325,0.2636,4.684775,Lubbock
2007-01,0,1.11,8.54355,0.22135,6.824375,Lubbock
2007-02,0,0.17,19.19515,0.24555,4.478125,Lubbock
2007-03,0,6.22,23.961425,0.28525,6.359225,Lubbock
2007-04,0,1.41,28.36106667,0.33415,6.249566667,Lubbock
2007-05,0,4.75,31.2399,0.35695,9.13085,Lubbock
2007-06,0,3.72,35.4455,0.3811,8.43325,Lubbock
2007-07,0,1.06,36.899975,0.44495,10.3565,Lubbock
2007-08,0,1.83,36.099825,0.4956,11.823075,Lubbock
2007-09,0,2.29,32.5526,0.46925,9.75685,Lubbock
2007-10,0,0.11,29.35303333,0.3343,4.368866667,Lubbock
2007-11,0.5,0.08,23.074675,0.2744,4.17165,Lubbock
2007-12,0.5,1.19,13.652225,0.2422,4.1636,Lubbock
2008-01,0.2,0,13.5097,0.22785,3.8834,Lubbock
2008-02,1,0.37,20.988075,0.22195,2.993975,Lubbock
2008-03,1.2939,0.01,29.047075,0.22055,2.959825,Lubbock
2008-04,1.84502,0.73,34.0198,0.22725,2.2193,Lubbock
2008-05,0.1006,4.28,36.8873,0.2667,2.977833333,Lubbock
2008-06,1.142725,2.15,41.36945,0.2885,2.7026,Lubbock
2008-07,0.2,1.87,38.72285,0.3866,6.324475,Lubbock
2008-08,0,4.16,35.609025,0.47965,9.25365,Lubbock
2008-09,0,5.97,31.018375,0.49145,10.156125,Lubbock
2008-10,0,3.13,25.239075,0.38395,6.452375,Lubbock
2008-11,0,0.04,19.08383333,0.2744,3.4998,Lubbock
2008-12,0,0.01,15.489075,0.247,4.1303,Lubbock
2009-01,1.25,0.03,18.06805,0.23815,3.519275,Lubbock
2009-02,1.5,0.58,21.318925,0.2257,2.387325,Lubbock
2009-03,1.4,0.34,28.635625,0.23075,3.011725,Lubbock
2009-04,0.864875,1.47,33.0288,0.2498,2.9803,Lubbock
2009-05,0.83875,0.71,40.019625,0.26655,4.339425,Lubbock
2009-06,1.2661,3.54,41.05025,0.3221,4.6038,Lubbock
2009-07,0.408375,2.24,40.90965,0.41595,6.647325,Lubbock
2009-08,0,0.67,38.5065,0.4251,7.107575,Lubbock
2009-09,0,1.4,33.10485,0.384,7.0329,Lubbock
2009-10,0.75,1,27.0924,0.2919,4.5363,Lubbock
2009-11,1.5082,0.07,22.2092,0.24085,3.601825,Lubbock
2009-12,1.8,1.52,11.018625,0.2209,5.159475,Lubbock
2010-01,0.947475,1.35,14.37065,0.21405,5.295925,Lubbock
2010-02,0,1.99,16.63145,0.20265,6.542875,Lubbock
2010-03,0,3.21,24.976125,0.2136,4.066975,Lubbock
2010-04,0,5.09,29.47766667,0.27225,5.999166667,Lubbock
